"Date","Temp_Max","Temp_Min","Humidity","Solar_Radiation","Precipitation_mm"
2008-01-05,27.2,20.38,74.63,16.72,13.97
2008-01-06,25.95,20.03,86.19,10.65,16.72
2008-01-07,26.22,18.1,81.32,20.55,3.95
2008-01-08,28.46,17.75,78.81,20.51,2.87
2008-01-09,27.91,17.27,78.9,26.43,4.97
2008-01-10,29.15,19.05,77.42,25.41,6.88
2008-01-11,26.7,20.17,85.35,22.99,25.54
2008-01-12,27.25,19.76,83.55,19.46,13.9
2008-01-13,23.89,19.73,89.87,13.59,8.99
2008-01-14,24.97,17.7,81.63,19.12,6.35
2008-01-15,25.87,16.63,78.85,23.92,0.16
2008-01-16,26.24,15.93,77.74,25.5,1.59
2008-01-17,27.9,16.48,74.12,21.77,12.76
2008-01-18,27.06,19.13,82.29,20.54,11.92
2008-01-19,28.34,19.84,84.3,16.81,5.89
2008-01-20,25.78,20,85.87,18.75,3.98
2008-01-21,24.32,18.71,87.49,11.13,25.92
2008-01-22,23.77,17.05,87.82,9.45,13.75
2008-01-23,23.36,16.3,87.37,12.01,2.16
2008-01-24,25.53,16.76,84.09,13.77,3.77
2008-01-25,26.38,16.97,80.84,14.46,4.35
2008-01-26,24.76,17.68,85.3,16.81,4.12
2008-01-27,23.44,16.43,87.21,11.7,6.03
2008-01-28,21.9,16.66,90.66,10.29,7.69
2008-01-29,24.66,16.65,87.43,7.11,26.83
2008-01-30,26.45,17.93,88.12,15.14,21.72
2008-01-31,27.58,18.96,83.43,23.18,1.78
2008-02-01,29.06,18.79,75.59,26.88,0.05
2008-02-02,27.94,18.9,80.8,22.05,7.33
2008-02-03,24.55,20.36,90.68,11.38,12.06
2008-02-04,24.33,18.32,87.59,15.53,25.79
2008-02-05,24.14,16.54,85.16,7.85,7.83
2008-02-06,22.94,17.15,91.05,12.64,17.2
2008-02-07,23.55,17.54,92.82,17.62,16.88
2008-02-08,27.88,18.02,78.62,24.6,0.3
2008-02-09,27.61,17.13,80.35,22.37,5.28
2008-02-10,25.06,20.4,84.82,21.88,0.82
2008-02-11,28.12,18.15,81.61,25.71,0.28
2008-02-12,27.88,18.11,82.42,25.86,2.76
2008-02-13,27.47,19.06,77.81,22.25,4.4
2008-02-14,27.57,18.28,79.05,26.51,1.79
2008-02-15,27.28,18.9,78.82,26.42,1.02
2008-02-16,25.86,17.32,82.55,21.86,1.9
2008-02-17,26.74,17.08,80.03,23.41,0.23
2008-02-18,27.01,20.11,74.87,18.94,3.23
2008-02-19,27.49,19.88,78.59,18.99,2.24
2008-02-20,28.47,18.18,78.65,22.24,10.74
2008-02-21,24.07,19.44,91.65,10.87,10.04
2008-02-22,27.32,18.05,81.7,16.77,6.48
2008-02-23,26.68,19.54,86.38,14.02,9.79
2008-02-24,25.89,18.38,87.37,12.61,21.08
2008-02-25,25.59,17.73,87.39,18.74,9.92
2008-02-26,27.13,17.43,82.03,25.53,0.95
2008-02-27,26.16,17.24,83.07,21.14,1.23
2008-02-28,24.49,16.66,80.7,23.62,0.06
2008-02-29,24.33,16.61,86.48,15.8,5.09
2008-03-01,26.15,19.21,89.34,12.93,24.27
2008-03-02,27.8,17.49,80.29,22.13,1.2
2008-03-03,28.52,17.21,79.16,26.87,2.55
2008-03-04,28.3,16.39,79.73,25.74,0.79
2008-03-05,28.66,16.29,78.13,26.42,1.4
2008-03-06,28.63,16.59,73.83,25.27,0.01
2008-03-07,27.88,18.41,82.24,21.82,5.16
2008-03-08,27.95,20.04,80.98,20.28,1.11
2008-03-09,26.51,19.26,81.7,18.38,1.09
2008-03-10,27.73,18.79,78.89,22.07,1.43
2008-03-11,25.76,18.95,89.56,18.24,8.22
2008-03-12,26.59,19.04,85.65,14.97,11.86
2008-03-13,26.7,19.41,85.99,13.81,17.09
2008-03-14,24.58,17.16,88.45,7.23,23.57
2008-03-15,21.22,16.35,92.32,5.14,42.94
2008-03-16,22.23,16.65,92.1,10.32,33.48
2008-03-17,25.1,17.06,86.84,17.87,14.41
2008-03-18,26.62,18.03,83.07,21.85,2.1
2008-03-19,25.91,16.1,82.81,23.86,0.04
2008-03-20,25.61,16.81,82.84,20.9,1.76
2008-03-21,26.09,16.82,83.42,20.97,0.1
2008-03-22,25.13,17.15,85.04,16.29,0.08
2008-03-23,26.05,18.49,81.86,22.22,1.06
2008-03-24,26.49,18.43,80.57,20.59,0.53
2008-03-25,26.81,17.65,82.34,20.34,0.72
2008-03-26,25.47,17.41,85.27,15.98,20.81
2008-03-27,25.65,18.15,82.59,19.34,8.41
2008-03-28,26.61,16.54,79.39,23.87,0.25
2008-03-29,27.17,16.16,79.37,21.9,0.51
2008-03-30,25.71,15.94,81.87,21.99,0.14
2008-03-31,24.72,13.74,79.59,23.07,0
2008-04-01,25.54,14.42,78.93,22.03,0
2008-04-02,25.01,14.96,81.71,20.97,0.07
2008-04-03,25.83,17.53,81.34,11.23,4.28
2008-04-04,24.14,17.17,86.81,8.71,8.94
2008-04-05,23.38,16.34,90.74,12.81,6.5
2008-04-06,22.13,16.52,94.02,6.11,26.67
2008-04-07,22.91,18.27,94.52,10.41,11.11
2008-04-08,25.87,18.74,86.44,11.77,7.39
2008-04-09,25.86,18.67,86.39,17.56,0.65
2008-04-10,26.85,18.24,83.66,15.3,13.09
2008-04-11,26.84,18.45,84.52,20.77,0.09
2008-04-12,26.41,17.35,84.29,21.31,1.15
2008-04-13,27.54,18.22,82.13,19.68,2.24
2008-04-14,23.88,18.99,92.54,11.59,13.27
2008-04-15,23.78,17.46,89.78,15.03,13.5
2008-04-16,25.64,15.96,85.78,18.28,3.61
2008-04-17,26.34,17.51,86.14,16.29,2.17
2008-04-18,26.38,16.83,83.18,19.58,1.53
2008-04-19,23.11,15.97,87.88,14.83,1.79
2008-04-20,22.63,16.55,90.88,10.92,10.96
2008-04-21,24.42,16.58,90.26,10.64,11.02
2008-04-22,24.52,16.48,87.64,11.61,5.26
2008-04-23,25.04,15.44,83.07,18.17,1.33
2008-04-24,25.04,15.88,83.79,20.53,0.09
2008-04-25,24.49,14.23,80.89,19.52,0.05
2008-04-26,24.77,13.27,74.94,20.86,0
2008-04-27,25.18,14.17,69.28,20.67,0
2008-04-28,25.67,13.04,74.07,20.71,10.06
2008-04-29,26.75,14.9,80.03,18.6,3.16
2008-04-30,24.03,14.7,86.74,13.51,1.22
2008-05-01,17.52,14.16,90.37,10.55,1.52
2008-05-02,20.54,13.82,92.3,5.25,15.73
2008-05-03,23.12,12.81,89.27,9.71,8.84
2008-05-04,22.13,10.15,84.74,13.23,0.19
2008-05-05,21.1,12.09,88.02,13.88,6.53
2008-05-06,20.44,9.92,79.38,20.51,0
2008-05-07,20.96,7.11,76.68,19.64,3.7
2008-05-08,21.24,7.87,80.05,19.97,1.57
2008-05-09,22.36,9.14,83.15,15.69,0
2008-05-10,21.66,12.77,84.68,12.69,0.11
2008-05-11,21.86,13.25,84.67,12.38,0.03
2008-05-12,19.05,13.24,86.13,12.14,0.04
2008-05-13,18.53,13.3,86.69,11.74,0.03
2008-05-14,21.89,10.67,79.79,16.7,0
2008-05-15,22.53,13.14,81.76,16.62,0
2008-05-16,23.37,13.97,83.89,16.26,0
2008-05-17,20.88,14.46,90.11,10.94,0.01
2008-05-18,23.65,13.88,82.27,16.69,0.01
2008-05-19,24.23,13.85,78.35,16.49,0
2008-05-20,24.44,12.19,74.17,17.3,0
2008-05-21,23.85,11.7,76.03,17.47,15.5
2008-05-22,23.68,14,72.06,17.55,0.14
2008-05-23,23.64,11.37,74.43,17.97,0
2008-05-24,23.45,11.97,79.95,17.37,0
2008-05-25,22.99,11.19,78.81,17.29,0
2008-05-26,23.86,11.98,73.3,17.74,0
2008-05-27,23.97,10.93,70.59,17.19,0
2008-05-28,23.71,11.69,83.73,16.64,0
2008-05-29,24.51,12.96,83.98,16.24,0.28
2008-05-30,22.35,13.92,87.41,9.16,0.75
2008-05-31,19.63,11.24,87.11,12.23,3.91
2008-06-01,17.24,10.89,91.57,4.77,4.82
2008-06-02,20.45,11.31,87.08,9.66,0.97
2008-06-03,21.56,11.98,88.37,10.03,0.57
2008-06-04,22.05,12.74,88.25,8.58,1.42
2008-06-05,23.61,13.01,80.13,13.06,0.16
2008-06-06,24.32,11.98,77.64,14.83,0
2008-06-07,24.16,13.21,70.88,11.17,0
2008-06-08,23.61,12.74,76.96,15.23,0
2008-06-09,23.44,10.55,81.99,16.37,0
2008-06-10,24.22,13.03,84.24,13.62,0
2008-06-11,24.48,13.66,80.51,13.37,0
2008-06-12,23.56,13.82,81.17,15.18,0
2008-06-13,23.77,14.19,77.65,16.34,0
2008-06-14,23.36,12.1,81.11,16.4,0
2008-06-15,24.74,12.76,83.53,14.5,0.02
2008-06-16,20.18,11.59,86.92,13.23,0.08
2008-06-17,20.72,10.16,84.97,9.1,0
2008-06-18,23.16,12,83.19,11.47,0
2008-06-19,23.35,13.09,78.75,13.25,0
2008-06-20,23.7,11.79,80.86,15.49,0
2008-06-21,25.25,13.68,81.96,15.63,0.05
2008-06-22,22.28,14.54,89.56,10.9,0.1
2008-06-23,20.95,13.02,88.76,8.76,2.31
2008-06-24,20.35,12.02,86.12,6.58,1.89
2008-06-25,20.84,12.81,86.17,9.48,0.1
2008-06-26,21.05,10.33,80.06,15.6,0
2008-06-27,20.84,11.24,80.43,12.82,0
2008-06-28,21.4,9.88,78.53,15.01,0
2008-06-29,21.44,10.13,78.13,14.9,0
2008-06-30,22.19,9.79,72.68,16.39,0
2008-07-01,23.35,8.94,66.82,15.17,0
2008-07-02,23.14,8.67,72.74,12.21,0
2008-07-03,22.35,11.12,79.32,10.19,0.03
2008-07-04,22.19,10.52,82.02,15.96,0.01
2008-07-05,21.6,9.92,73.35,16.76,2.69
2008-07-06,21.84,8.81,74.93,16.2,2.71
2008-07-07,21.68,8.46,72.09,17.4,0
2008-07-08,21.44,7.48,72.27,17.65,0
2008-07-09,20.81,6.22,73.75,17.63,0
2008-07-10,21.03,8.34,80.38,16.05,0
2008-07-11,21.25,9.69,80.67,16,0
2008-07-12,21.6,10.77,78.51,17.55,0
2008-07-13,20.83,8.93,74.43,17.47,0
2008-07-14,19.82,6.39,74.43,18.12,0
2008-07-15,21.27,6.18,74.76,17.48,0
2008-07-16,20.63,6,73.52,18.28,0
2008-07-17,21.08,5.82,73.32,18.38,0
2008-07-18,23.15,10.51,60.92,18.42,0
2008-07-19,23.76,10.91,62.56,17.42,0
2008-07-20,23.36,9.17,64.52,18.3,0
2008-07-21,23.75,7.7,71.84,17.88,0.06
2008-07-22,23.51,9.08,73.83,17.74,1.22
2008-07-23,25.34,10.93,69.34,18.03,0
2008-07-24,25.04,11.41,61.98,17.66,0
2008-07-25,25.76,12.27,70.38,17.66,0
2008-07-26,23.59,11.69,77.87,17.78,0
2008-07-27,23.72,9.79,72.97,15.94,0
2008-07-28,24.98,9.59,68.14,18.25,0
2008-07-29,24.41,9.13,62.3,18.53,0
2008-07-30,23.84,7.74,60.32,19.13,0
2008-07-31,24.88,10.45,64.1,18.23,0
2008-08-01,25.62,10.8,64.02,17.02,0
2008-08-02,26.09,11.78,70.9,16.45,0
2008-08-03,26.83,13.01,75.16,6.58,0.71
2008-08-04,22.69,14.01,80.94,14.19,0.25
2008-08-05,25.16,14.23,82.69,11.59,2.49
2008-08-06,26.57,14.72,73.4,17.15,0.09
2008-08-07,26.21,14.06,76.82,18.44,7.92
2008-08-08,25.91,15.74,77.92,8.8,0.3
2008-08-09,23.7,15.07,81.58,13.73,12.51
2008-08-10,25.01,14.89,82.2,9.92,0.5
2008-08-11,25.67,13.02,74.71,17.98,0.01
2008-08-12,26.11,12.34,71.77,19.73,0
2008-08-13,26.43,12.93,65.54,20.18,0
2008-08-14,25.48,11.34,66.89,19.79,0.03
2008-08-15,25.58,11.5,67.57,20.32,0.01
2008-08-16,26.3,11.16,66.38,19.1,0
2008-08-17,26.2,11.87,65.29,20.47,0
2008-08-18,26.87,11.27,61.55,21.48,0.03
2008-08-19,26.71,11.24,65.59,20.98,0.11
2008-08-20,26.23,10.84,65,21.74,0
2008-08-21,26.08,10.51,60.23,21.75,0
2008-08-22,27.04,11.78,60.32,21.55,0
2008-08-23,25.84,13.49,74.9,17.51,0.02
2008-08-24,26.1,13.99,69.73,19.07,0
2008-08-25,26.53,12.81,64.33,18.67,0
2008-08-26,28.77,14.42,60.91,21.25,0
2008-08-27,28.03,13.02,65.64,22.04,0
2008-08-28,28.87,10.95,62.03,21.49,0
2008-08-29,30.3,14.39,51.88,22.08,0.28
2008-08-30,25.45,11.37,77.29,8.88,8.86
2008-08-31,23.85,10.09,73.35,20.82,0.19
2008-09-01,26.13,10.88,63.07,23.22,0.01
2008-09-02,27.59,9.07,55.44,23.63,0.03
2008-09-03,28.88,9.89,52.96,21.35,0
2008-09-04,29.98,13.36,43.97,23.14,0
2008-09-05,31.29,12.49,52.03,23.16,0
2008-09-06,31.94,13.05,56.55,23.73,0
2008-09-07,29.77,16.05,72.43,17.86,1.39
2008-09-08,28.1,18.13,72.55,17.95,1.71
2008-09-09,29.51,15,70.14,18.58,0.1
2008-09-10,30.9,15.52,64.22,23.14,0.09
2008-09-11,32.23,14.96,54.71,23.31,0
2008-09-12,31.94,14.8,49.52,23.02,0
2008-09-13,30.23,14.31,51.92,13.02,0.03
2008-09-14,28.9,15.92,72.05,12.16,0.94
2008-09-15,28.77,14.7,71.86,20.53,0.68
2008-09-16,25,14.81,76.58,14.92,1.34
2008-09-17,25.29,12.69,72.79,10.59,0.48
2008-09-18,24.36,12.39,67.79,19.24,0.05
2008-09-19,26.34,10.88,64.46,24.7,0
2008-09-20,27.44,11.47,73.12,20.13,21.93
2008-09-21,23.25,15.21,85.24,3.58,16.18
2008-09-22,21.38,10.99,70.07,15.47,0
2008-09-23,24.42,7.64,62.65,26.81,0
2008-09-24,25.31,9.61,68.98,26.17,0
2008-09-25,26.43,11.13,67.57,25.74,0.39
2008-09-26,23.38,12.91,82.44,6.99,14.41
2008-09-27,24.59,12.09,75.81,13.77,3.14
2008-09-28,25.18,11.15,70.37,25.64,0.08
2008-09-29,26.5,9.94,64.59,26.75,0
2008-09-30,29.2,12.24,66.56,19.71,0
2008-10-01,31.99,18.33,62.19,22.55,9.39
2008-10-02,24.09,17.8,84.64,6.68,3.31
2008-10-03,29.24,16.51,75.84,18.55,0.16
2008-10-04,26.4,18.15,79.13,17.02,2.59
2008-10-05,29.3,17.49,77.41,11.59,3.18
2008-10-06,29.63,17.27,73.8,17.1,1.73
2008-10-07,26.14,15.99,78.68,13.13,5.25
2008-10-08,24.98,14.99,76.2,17.44,1.05
2008-10-09,21.72,13.19,71.67,13.01,0.55
2008-10-10,26.4,12.17,69.14,19.73,0.05
2008-10-11,27.82,12.91,66.84,17.82,0.1
2008-10-12,29.2,14.98,66.44,15.71,0.01
2008-10-13,31.12,16.06,63.37,24.89,0
2008-10-14,31.78,18.3,62.55,25.79,0
2008-10-15,33.81,18.98,60.13,26.43,0.01
2008-10-16,34.86,19.71,57.17,24.98,0.23
2008-10-17,27.54,19.49,74.54,18.47,4.52
2008-10-18,29.32,18.06,74.38,11.03,5.28
2008-10-19,25,18.19,82.61,9.72,18.21
2008-10-20,26.19,15.82,77.65,12.68,3.32
2008-10-21,24.62,16.36,76.08,14.26,1.18
2008-10-22,28.67,16.54,70.55,15.23,1.02
2008-10-23,30.4,16.04,62.74,27.74,0.22
2008-10-24,31.83,16.43,59.19,27.09,0
2008-10-25,32.94,17.46,55.82,27.13,0.02
2008-10-26,34.16,16.77,54.53,28.59,0
2008-10-27,35.14,18.44,59.4,21.5,2.08
2008-10-28,30.81,20.13,74.45,21.94,4.94
2008-10-29,29.04,18.65,76.35,21.24,27.27
2008-10-30,28.69,20.37,76.3,13.39,3.67
2008-10-31,28.15,18.61,77.86,11.79,0.23
2008-11-01,28.39,16.51,74.15,17.54,0.03
2008-11-02,27.96,18.55,76.54,19.38,3.78
2008-11-03,31.17,19.82,71.01,19.04,1.96
2008-11-04,28.71,18.68,80.06,20.45,36.29
2008-11-05,26.1,19.45,84.18,23.82,5.32
2008-11-06,30.13,18.79,78.49,23.1,10.21
2008-11-07,25.43,19.18,83.68,7.7,2.1
2008-11-08,28.96,18.99,77.45,23.74,2.26
2008-11-09,30.64,19.11,73.78,25.71,3.25
2008-11-10,27.2,18.23,82.62,14.47,10.79
2008-11-11,27.29,15.98,77.23,16.9,3.66
2008-11-12,24.32,16.92,81.61,16.99,7.85
2008-11-13,25.1,16.7,82.2,16.77,6.74
2008-11-14,26.57,18.87,83.99,9.13,11.47
2008-11-15,29.14,18.03,70.45,21.68,1.36
2008-11-16,29.17,18.01,70.66,27.83,0.29
2008-11-17,26.03,17.96,78.02,18.74,6.33
2008-11-18,23.66,17.91,83.04,21.87,5.14
2008-11-19,26.7,16.04,75.95,23.28,3.74
2008-11-20,26.33,13.23,71.43,26.29,0.1
2008-11-21,25.92,13.23,72.13,23.02,2.24
2008-11-22,25.28,14.69,75.21,10.54,0.73
2008-11-23,26.41,15.06,73.27,20.12,0.76
2008-11-24,26.67,16.22,74.5,19.39,4.38
2008-11-25,27.33,16.22,72.67,24.29,2.88
2008-11-26,27.66,15.85,74.28,20.71,3.47
2008-11-27,27.04,17.65,75.84,21.58,9.21
2008-11-28,27.87,15.98,73.88,25.3,4.3
2008-11-29,26.85,16.65,73.32,19.46,4.23
2008-11-30,27.69,16.67,77.28,22.41,7.21
2008-12-01,29.19,16.47,68.43,26.34,0.43
2008-12-02,31.17,17.64,66.73,27.03,5.51
2008-12-03,28.46,16.33,73,19.11,4.67
2008-12-04,27.71,12.84,64.3,28.4,0
2008-12-05,28.85,14.2,68.3,26.96,0
2008-12-06,28.68,15.34,68.68,17.77,0.72
2008-12-07,30.18,16.11,67.43,24.05,2.85
2008-12-08,30.3,18.49,69.33,22.02,3.42
2008-12-09,32.92,17.07,61.99,30.25,0.06
2008-12-10,32.48,17.22,65.55,24.56,1.19
2008-12-11,27.32,19.23,77.07,18.73,3.57
2008-12-12,29.34,17.69,77.74,15.61,10.01
2008-12-13,27.06,15.97,74.91,15.3,1.69
2008-12-14,26.8,16.65,80.07,8.79,12.87
2008-12-15,25.38,18.51,85.81,16.96,24.06
2008-12-16,22.86,16.39,91.58,8.58,31.94
2008-12-17,26.18,16.51,86.19,14.01,5.33
2008-12-18,25.47,17.21,80.7,16.68,2.1
2008-12-19,24.41,17.35,83.12,14.02,3.12
2008-12-20,22.19,16.49,90.05,18.64,17.94
2008-12-21,25.89,15.59,82.66,15.79,6.63
2008-12-22,23.46,17.28,86.08,22.97,13.23
2008-12-23,25.85,16.85,83.46,21.15,6.12
2008-12-24,26.03,18.04,84.82,20.1,8.24
2008-12-25,23.82,18.11,91.31,9.15,16.21
2008-12-26,24.81,16.68,85.56,19.47,20.56
2008-12-27,22.82,17.44,90.95,8.76,19.53
2008-12-28,27.92,17.87,84.8,17.84,8.75
2008-12-29,29.19,18,78.74,23.61,11.38
2008-12-30,29.05,18.89,82.1,21.61,5.67
2008-12-31,24.45,19.76,92,17.81,19.4
2009-01-01,26.3,19.86,81.26,17.3,0.21
2009-01-02,26.01,18,84.99,16.82,2.6
2009-01-03,26.46,19.34,86.62,17.92,8.32
2009-01-04,24.45,16.66,87.19,14.55,16.68
2009-01-05,23.51,15.91,83.7,10.18,1.79
2009-01-06,26.44,15.22,75.61,22.6,0.14
2009-01-07,26.73,15.92,73.31,27.04,0.2
2009-01-08,28.1,16.51,74.63,28.45,0.04
2009-01-09,28.49,18.41,81.25,25.76,2.57
2009-01-10,25.31,18.58,86.1,14.82,0.95
2009-01-11,28.08,17.22,78.16,25.67,0
2009-01-12,28.51,16.74,72.79,27.8,0
2009-01-13,29.47,17.83,76.25,28.04,0.91
2009-01-14,24.66,19.99,87.52,20.22,9.68
2009-01-15,27.96,18.36,78.07,17.23,16.59
2009-01-16,25.78,19.32,84.74,12.96,10.48
2009-01-17,26.14,18.83,87.57,20.2,14.8
2009-01-18,25.45,19.06,90.9,16.85,7.91
2009-01-19,27.45,19.1,82.42,20.58,1.56
2009-01-20,26.17,19.16,86.03,20.45,25.8
2009-01-21,25.48,18.61,88.66,16.33,18.35
2009-01-22,25.47,18.44,87.14,17.3,7.34
2009-01-23,24.12,16.64,85.49,15.97,6.42
2009-01-24,25.5,16.69,84.3,15.83,6.76
2009-01-25,25.37,17.98,85.09,16.36,5.35
2009-01-26,22.84,19.13,91.52,11.36,15.51
2009-01-27,23.22,18.75,91.58,11.69,12.11
2009-01-28,25.65,18.71,88.11,16.23,15.96
2009-01-29,25.68,19.42,90.45,8.9,15.06
2009-01-30,27.19,19.39,84.01,19.7,10.79
2009-01-31,26.62,19.67,87.09,18.35,8.9
2009-02-01,29.94,19.6,78.34,26.67,4.18
2009-02-02,26.15,19.9,87.87,22.89,11.15
2009-02-03,25.88,19.82,85.84,19.11,6.77
2009-02-04,26.79,18.38,80.93,20.88,4.8
2009-02-05,28.08,19.17,80.19,19.51,3.79
2009-02-06,28.93,18.83,78.66,27.34,10.98
2009-02-07,28.71,19.51,82.17,26.56,2.52
2009-02-08,27.43,19.57,83.93,17.59,19.43
2009-02-09,27.37,20.37,83.41,20.66,20
2009-02-10,27,19.31,85.3,18.71,34.87
2009-02-11,25.55,20.29,90.41,15.67,12.83
2009-02-12,25.46,17.48,92.07,11.44,21.31
2009-02-13,22.96,16.86,91.4,7.66,21.72
2009-02-14,24.15,18.08,91.68,11.82,39.56
2009-02-15,23.45,18.87,90.39,16.6,18.71
2009-02-16,26.2,18.31,84.15,25.5,0.22
2009-02-17,27.59,17.28,82.35,26.48,0.21
2009-02-18,27.46,17.28,82.62,27.32,3.02
2009-02-19,27.02,17.51,82.41,26.6,0.43
2009-02-20,26.86,16.88,79.75,25.59,0
2009-02-21,26.54,18.27,83.42,24.05,0
2009-02-22,26.18,19.56,79.41,23.28,10.6
2009-02-23,27.8,18.33,81.3,25.78,3.67
2009-02-24,25.36,20.4,90.09,22.63,14.89
2009-02-25,26.29,19.03,84.25,17.54,5.77
2009-02-26,25.55,18.84,85.44,17.01,5.46
2009-02-27,26.44,18.57,82.1,22.68,0.41
2009-02-28,28.32,18.63,79.8,24.51,0.01
2009-03-01,28.9,19.11,75.27,26.74,0
2009-03-02,29.47,17.56,77.27,27.8,0
2009-03-03,29.96,19.96,79.63,20.44,0.19
2009-03-04,29.2,20.77,82.16,23.07,1.91
2009-03-05,29.67,20.43,81.66,24.13,4.77
2009-03-06,28.73,22.25,80.08,24.68,0.91
2009-03-07,27.49,20.72,82.57,21.09,2.04
2009-03-08,27.08,18.14,84.23,23.6,0.14
2009-03-09,26.34,19.25,88.21,17.52,5.35
2009-03-10,25.95,19.22,86.24,16.5,0.43
2009-03-11,24.94,18.71,86.85,21.21,2.7
2009-03-12,26.47,18.37,84.87,19.74,2.4
2009-03-13,27.01,19.93,86.38,13.46,2.79
2009-03-14,26.51,19.67,86.64,16.98,1.25
2009-03-15,26.35,18.76,85.58,13.21,2.64
2009-03-16,26.62,17.66,86.53,21.36,1.81
2009-03-17,24.91,17.96,88.46,9.61,6.79
2009-03-18,27.08,17.62,79.78,23.43,4.3
2009-03-19,26.12,18.52,83.7,20.24,2.25
2009-03-20,26.37,16.64,78.49,23.12,0.01
2009-03-21,24.76,17.85,88.18,19.47,5.48
2009-03-22,25.98,18.05,87.24,12.78,5.72
2009-03-23,26.49,17.77,85.88,15.59,3.59
2009-03-24,24.16,18.71,90.19,16.85,5.75
2009-03-25,24.6,17.39,86.95,15.13,9.47
2009-03-26,25.52,15.48,86.44,17.82,2.13
2009-03-27,22.71,17.39,91.49,11.86,4.69
2009-03-28,24.6,19.01,90.68,6.16,19.79
2009-03-29,26.38,18.5,86.62,14.59,4.55
2009-03-30,25.44,18.65,88.45,14.7,11.66
2009-03-31,26.21,18.69,88.48,12.38,5.76
2009-04-01,27.11,16.38,82.94,19.8,0.37
2009-04-02,26.07,16.29,83.15,20,3.73
2009-04-03,24.95,15.28,82.88,18.27,0.17
2009-04-04,23.8,16.85,87.92,13.36,0.25
2009-04-05,25.56,18.29,82.77,16.21,4.2
2009-04-06,23.91,18.78,91.99,13.14,45.57
2009-04-07,25.39,18.62,90.33,12.63,6.28
2009-04-08,26.19,16.15,83.95,17.42,2.04
2009-04-09,25.65,15.74,81.76,20.06,0.1
2009-04-10,26.46,16.56,82.1,20.82,0.14
2009-04-11,26.36,16.48,82.03,20.68,0.46
2009-04-12,24.2,18.04,89.84,13.62,1.27
2009-04-13,24.32,18.16,88.75,11.97,35.57
2009-04-14,21.84,18.11,93.98,4.67,21.17
2009-04-15,21.62,16.59,91.3,15.18,4.87
2009-04-16,24.3,14.36,82.72,20.27,0.11
2009-04-17,24.16,13.87,80.07,21.63,0.01
2009-04-18,24.29,13.85,77.99,22.42,0.05
2009-04-19,24.5,11.43,76.72,22.38,0.03
2009-04-20,25.2,13.4,74.11,20.61,0.07
2009-04-21,23.76,14.6,83.52,19.34,0.06
2009-04-22,23.7,14.92,80.17,18.04,0.01
2009-04-23,23.91,12.45,84.51,17.52,1.32
2009-04-24,24.46,14.23,83.81,19.62,0
2009-04-25,23.79,13.58,79.05,18.87,0
2009-04-26,24.41,14.66,79.69,19.94,0
2009-04-27,24.44,14.3,81.47,20.43,0
2009-04-28,24.24,14.46,81.44,20.15,0
2009-04-29,24.16,14.3,77.61,19.33,0
2009-04-30,25.11,13.7,74.94,15.87,0.05
2009-05-01,23.56,13.07,83.3,17.33,2.26
2009-05-02,22.55,13.38,84.38,12.84,1.65
2009-05-03,22.65,13.95,85.56,11.5,0.7
2009-05-04,22.45,13.19,85.79,17.58,16.1
2009-05-05,22.64,14.46,84.79,16.22,3.39
2009-05-06,23.84,15.06,84.16,17.7,0.03
2009-05-07,24.63,13.58,81.49,18.11,0
2009-05-08,24.19,13.95,80.08,17.69,0
2009-05-09,24.32,14.02,84.8,16.5,1.7
2009-05-10,25.49,17,78.66,14.47,2.11
2009-05-11,25.15,14.59,80.1,17.38,0.56
2009-05-12,25.27,13.54,73.8,18.1,0.03
2009-05-13,24.81,12.6,75.63,18.67,0
2009-05-14,23.39,13.39,82.54,16.05,3.15
2009-05-15,23.34,16.16,91.87,7.15,4.8
2009-05-16,22.23,12.93,81.45,15.58,0.11
2009-05-17,23,11.96,81.84,13.83,0
2009-05-18,23.51,12.64,78.58,11.58,0
2009-05-19,23.56,12.04,82.37,15.34,0
2009-05-20,23.26,12.67,84.93,16.27,0
2009-05-21,22.61,13.4,84.26,17.62,0
2009-05-22,22.05,12.01,82.33,18.31,0
2009-05-23,22.11,10.04,79.33,17.91,0
2009-05-24,23.29,10.39,80.89,15.58,0
2009-05-25,23.88,12.1,86.23,16.6,0.01
2009-05-26,24.75,14.13,82.83,15.61,1.59
2009-05-27,25.42,15.56,80.82,15.58,0.27
2009-05-28,24.91,15.05,79.24,15.84,0.55
2009-05-29,23.92,15.78,86.9,12.62,0.26
2009-05-30,23.12,14.58,86.71,11.85,0.04
2009-05-31,22.73,15.96,91.68,9.19,0.74
2009-06-01,21.4,8.77,85.41,8.05,0.18
2009-06-02,17.74,5.64,81.8,15.54,0
2009-06-03,17.63,4.71,79.57,17.64,0
2009-06-04,20.58,5.94,86.25,16.88,0
2009-06-05,22.2,11.15,88.68,11.5,1.81
2009-06-06,23.57,10.37,82.81,15.28,0.87
2009-06-07,21.4,11.31,83.69,15.41,0
2009-06-08,18.2,11.52,85.03,9.57,0.02
2009-06-09,20.43,11.19,84.56,13.91,0.01
2009-06-10,22.05,12.28,84.6,11.73,3.05
2009-06-11,22.72,12.46,88.01,4.59,5.12
2009-06-12,19.77,13.14,92.28,5.09,4.68
2009-06-13,18.75,9.07,82.67,15.59,0.52
2009-06-14,19.28,8.91,76.43,17,0
